p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.00627483160464648	-0.676438434216471	0.017	0.034	1	Gm9873	other
0.00627688073180355	-0.724965377115473	0.012	0.027	1	C130075A20Rik	other
0.00628484299952441	0.0493076292614996	0.038	0.065	1	Kif16b	other
0.00631444793608365	0.036356135328464	0.078	0.116	1	Mrps31	other
0.00633081789792809	-0.173809995693645	0.05	0.079	1	Gemin2	other
0.00633483117256686	0.034881866714027	0.411	0.553	1	Pum2	other
0.00633675929131212	0.120709938842309	0.05	0.079	1	Prmt9	other
0.00636071256484479	0.249308827266861	0.069	0.104	1	Ccdc66	other
0.00637791666504971	0.144853829209344	0.105	0.151	1	Eif2b3	other
0.00638860177182327	0.0936908933979372	0.104	0.149	1	Soga3	other
0.00639087327901476	-0.537534045268131	0.012	0.027	1	Gm37320	other
0.00640047884021578	0.266203990463995	0.182	0.254	1	Polr2c	other
0.00640819974133682	0.106134452126416	0.117	0.166	1	Zfp113	other
0.00641600378170441	-0.314272954885078	0.024	0.045	1	Camk2d	other
0.00642130140458168	0.0752815621714547	0.067	0.102	1	Tvp23b	other
0.00642661586597473	-0.183597917536247	0.017	0.035	1	Osbpl2	other
0.00643605545454839	-0.048003300752419	0.052	0.082	1	Jak2	other
0.00643724581846994	-0.0723466244425963	0.048	0.076	1	Brox	other
0.00645316273335167	-0.518729090003891	0.033	0.057	1	Agk	other
0.00645651593539466	0.0416984789382289	0.043	0.07	1	Smg8	other
0.00645785425903937	0.179962519663024	0.167	0.229	1	Arpc3	other
0.00646472741575725	0.149682752309447	0.063	0.096	1	Lsm11	other
0.00647494336093621	-0.157828594164011	0.012	0.027	1	Spon1	other
0.00648272958993876	0.145031978523149	0.127	0.178	1	Prkacb	other
0.00648725436505152	-0.271396758589499	0.031	0.054	1	Smim10l2a	other
0.00651292072018516	-0.678246246007111	0.017	0.034	1	Amacr	other
